[2019-04-20 07:28:36,276][Thread-179:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/]
[2019-04-20 07:28:36,277][Thread-180:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.bing.com/]
[2019-04-20 07:28:36,320][Thread-178:139720417396480][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.123cha.com/]
[2019-04-20 13:47:19,534][Thread-187:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-21 10:03:58,655][Thread-190:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-21 20:12:58,753][Thread-193:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-22 06:21:00,838][Thread-194:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-22 07:50:50,605][Thread-196:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:48:48,210][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-22 14:48:48,290][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-22 14:48:48,306][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:48:48,320][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-22 14:48:48,336][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-22 14:48:48,354][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:48:48,404][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-22 14:48:48,420][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-22 14:48:48,444][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:48:48,469][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-22 14:48:48,501][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-22 14:48:48,537][Thread-199:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:25,766][Thread-201:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon-precomposed.png]
[2019-04-22 14:52:25,784][Thread-201:139720151512832][task_id:django.request][log.py:228][WARNING][Not Found: /apple-touch-icon.png]
[2019-04-22 14:52:34,715][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:40,045][Thread-203:139720134727424][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:42,870][Thread-200:139720159905536][task_id:default][views.py:25][INFO][请求地址:106.2.220.114]
[2019-04-22 14:52:43,013][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:50,473][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:52,765][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:52:56,527][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:53:06,824][Thread-200:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:53:10,294][Thread-200:139720159905536][task_id:default][views.py:25][INFO][请求地址:106.2.220.114]
[2019-04-22 14:53:13,043][Thread-200:139720159905536][task_id:default][views.py:25][INFO][请求地址:106.2.220.114]
[2019-04-22 14:53:13,187][Thread-202:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 14:53:45,441][Thread-200:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /favicon.ico]
[2019-04-22 16:25:24,725][Thread-208:139720134727424][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-22 20:16:13,326][Thread-211:139720134727424][task_id:django.request][log.py:228][WARNING][Not Found: /http:/112.124.42.80:63435/]
[2019-04-22 23:04:31,604][Thread-214:139720143120128][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.qq.com/404/search_children.js]
[2019-04-23 02:31:22,121][Thread-217:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-23 12:36:23,864][Thread-218:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-23 22:42:26,648][Thread-221:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-24 08:49:58,026][Thread-222:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-24 18:53:24,411][Thread-228:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-25 05:07:36,441][Thread-229:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
[2019-04-25 15:14:26,746][Thread-231:139720159905536][task_id:django.request][log.py:228][WARNING][Not Found: /http:/www.baidu.com/cache/global/img/gs.gif]
